,created_at,product_code,customer_code,status,tipo,nome_tipo
3972,2023-05-11 13:01:28,108023044,37585375,NORMAL,5,Baleia
3987,2023-05-11 13:01:28,109937446,34511444,NORMAL,5,Baleia
3992,2023-05-11 13:01:28,109939929,2854907,NORMAL,5,Baleia
3997,2023-05-11 13:01:29,108027504,44502789,NORMAL,5,Baleia
3999,2023-05-11 13:02:38,134640926,31587192,CRITICO,5,Baleia
4003,2023-05-11 13:02:38,134641535,21506861,CRITICO,5,Baleia
4016,2023-05-11 13:01:28,123864170,4752739,NORMAL,5,Baleia
4019,2023-05-11 13:01:26,103313584,46597107,NORMAL,5,Baleia
4029,2023-05-11 13:01:26,102901747,46509429,CRITICO,5,Baleia
4033,2023-05-11 13:01:37,135377713,44514069,NORMAL,5,Baleia
4057,2023-05-11 13:01:37,135067098,40543022,NORMAL,5,Baleia
4059,2023-05-11 13:01:26,102930208,46515042,CRITICO,5,Baleia
4062,2023-05-11 13:01:37,135066277,37520602,NORMAL,5,Baleia
4063,2023-05-11 13:01:37,131201900,14503383,NORMAL,5,Baleia
4069,2023-05-11 13:01:26,102958745,46521270,CRITICO,5,Baleia
4073,2023-05-11 13:01:36,135068619,22512611,NORMAL,5,Baleia
4103,2023-05-11 13:01:36,126403999,36540105,CRITICO,5,Baleia
4120,2023-05-11 13:01:27,111197611,24515250,NORMAL,5,Baleia
4127,2023-05-11 13:01:26,102966032,46524208,CRITICO,5,Baleia
4134,2023-05-11 13:01:27,108024796,20510441,NORMAL,5,Baleia
4137,2023-05-11 13:01:24,102924458,46513910,CRITICO,5,Baleia
4166,2023-05-11 13:01:26,102909093,46510917,CRITICO,5,Baleia
4168,2023-05-11 13:01:28,123864377,6052450,NORMAL,5,Baleia
4169,2023-05-11 13:01:35,134499825,9252419,CRITICO,5,Baleia
4176,2023-05-11 13:01:28,121584944,4052730,NORMAL,5,Baleia
4185,2023-05-11 13:01:27,111197611,24515250,NORMAL,5,Baleia
4209,2023-05-11 13:01:26,103311229,46596441,NORMAL,5,Baleia
4213,2023-05-11 13:01:27,109943954,4755847,NORMAL,5,Baleia
4238,2023-05-11 13:00:52,102937583,14507047,CRITICO,5,Baleia
4241,2023-05-11 13:01:28,122559330,1855526,CRITICO,5,Baleia
4263,2023-05-11 13:01:32,123863570,45591703,NORMAL,5,Baleia
4288,2023-05-11 13:01:27,121576769,6659961,NORMAL,5,Baleia
4299,2023-05-11 13:01:26,102902730,46509657,CRITICO,5,Baleia
4303,2023-05-11 13:01:28,121573757,33553013,NORMAL,5,Baleia
4326,2023-05-11 13:01:28,121568845,855984,NORMAL,5,Baleia
4347,2023-05-11 13:01:27,108020504,10515613,NORMAL,5,Baleia
4357,2023-05-11 13:00:52,99324523,4759267,NORMAL,5,Baleia
4360,2023-05-11 13:01:25,103310782,46596298,NORMAL,5,Baleia
4384,2023-05-11 13:00:52,103669847,43550684,NORMAL,5,Baleia
4398,2023-05-11 13:01:28,121568773,40583367,NORMAL,5,Baleia
4404,2023-05-11 13:01:27,109940906,535294,NORMAL,5,Baleia
4432,2023-05-11 13:01:27,109932653,8157413,NORMAL,5,Baleia
4437,2023-05-11 13:01:27,109941465,7053978,NORMAL,5,Baleia
4442,2023-05-11 13:01:25,102914478,46511980,CRITICO,5,Baleia
4443,2023-05-11 13:01:27,103317774,46598125,NORMAL,5,Baleia
4449,2023-05-11 13:01:26,103321881,46599183,NORMAL,5,Baleia
4456,2023-05-11 13:01:27,109940958,5357151,NORMAL,5,Baleia
4484,2023-05-11 13:02:24,67237613,11597919,CRITICO,5,Baleia
4489,2023-05-11 13:01:25,123710089,56575639,NORMAL,5,Baleia
4497,2023-05-11 13:01:25,103323882,44559537,NORMAL,5,Baleia
4501,2023-05-11 13:02:37,134637558,8859823,CRITICO,5,Baleia
4503,2023-05-11 13:01:26,102946046,46518009,CRITICO,5,Baleia
4511,2023-05-11 13:01:24,108353670,47563079,NORMAL,5,Baleia
4533,2023-05-11 13:01:27,108020470,3759532,NORMAL,5,Baleia
4534,2023-05-11 13:01:27,108610294,8753284,NORMAL,5,Baleia
4544,2023-05-11 13:01:27,103313791,46597167,NORMAL,5,Baleia
4545,2023-05-11 13:01:26,108353884,47563145,NORMAL,5,Baleia
4547,2023-05-11 13:01:26,111511366,46526250,NORMAL,5,Baleia
4549,2023-05-11 13:01:32,109935549,37589038,NORMAL,5,Baleia
