,created_at,product_code,customer_code,status,tipo,nome_tipo
2185,2023-05-11 13:01:31,109927901,48296567,NORMAL,2,Camelo
2189,2023-05-11 13:02:48,135009316,58234154,NORMAL,2,Camelo
2192,2023-05-11 13:02:48,81374004,41293545,NORMAL,2,Camelo
2196,2023-05-11 13:02:47,100976443,30277466,NORMAL,2,Camelo
2198,2023-05-11 13:02:47,135010221,58234656,NORMAL,2,Camelo
2205,2023-05-11 13:02:47,135009991,58234516,NORMAL,2,Camelo
2207,2023-05-11 13:01:34,130008069,48296711,NORMAL,2,Camelo
2211,2023-05-11 13:02:47,135009988,58234525,NORMAL,2,Camelo
2217,2023-05-11 13:01:35,135379028,7524462,NORMAL,2,Camelo
2231,2023-05-11 13:02:47,135009450,58234235,NORMAL,2,Camelo
2234,2023-05-11 13:02:47,81368331,41290659,NORMAL,2,Camelo
2246,2023-05-11 13:02:47,135008123,58233589,NORMAL,2,Camelo
2249,2023-05-11 13:02:47,135009001,58234026,NORMAL,2,Camelo
2264,2023-05-11 13:01:31,130564699,40228443,NORMAL,2,Camelo
2270,2023-05-11 13:02:47,135007533,58233275,NORMAL,2,Camelo
2272,2023-05-11 13:02:47,81373367,41293242,NORMAL,2,Camelo
2275,2023-05-11 13:02:47,135008405,58233735,NORMAL,2,Camelo
2284,2023-05-11 13:02:47,135008301,58233658,NORMAL,2,Camelo
2285,2023-05-11 13:02:47,135008273,58233656,NORMAL,2,Camelo
2286,2023-05-11 13:02:47,81368540,41290755,NORMAL,2,Camelo
2289,2023-05-11 13:02:47,135007839,58233430,NORMAL,2,Camelo
2291,2023-05-11 13:02:47,81369303,41291157,NORMAL,2,Camelo
2294,2023-05-11 13:02:47,135007640,58233351,NORMAL,2,Camelo
2306,2023-05-11 13:02:47,135007432,58233226,NORMAL,2,Camelo
